crate_c,crate_label,reference_crate_label,Cn_Si_pct_vs_C100_standard,Cn_Si_abs_pct_vs_C100_standard,Cn_Gr_pct_vs_C100_standard,Cn_Gr_abs_pct_vs_C100_standard,Cn_pct_vs_C100_standard,Cn_abs_pct_vs_C100_standard,Cp_pct_vs_C100_standard,Cp_abs_pct_vs_C100_standard,LLI_pct_vs_C100_standard,LLI_abs_pct_vs_C100_standard,transition_soc_abs_error_pct_soc_vs_standard,case_name,q_fit_min,dataset,kinetic_compensation
0.01,C/100,C/100_standard,10.31171496881263,10.31171496881263,-11.621143113739876,11.621143113739876,-0.8567909119565547,0.8567909119565547,-3.9917459870952214,3.9917459870952214,-0.20435602630482297,0.20435602630482297,2.7634313622222018,deformation_disabled,0.03,BOL,True
0.1,C/10,C/100_standard,13.299236968923173,13.299236968923173,-10.479852366484142,10.479852366484142,1.190602835566592,1.190602835566592,-1.5231907823756137,1.5231907823756137,3.6787550061946193,3.6787550061946193,3.552768984202781,deformation_disabled,0.04,BOL,True
0.2,C/5,C/100_standard,6.6144875841740784,6.6144875841740784,3.072736169793122,3.072736169793122,4.811015517841929,4.811015517841929,0.6522589634320426,0.6522589634320426,2.4721391989774877,2.4721391989774877,4.601396655967549,deformation_disabled,0.04,BOL,True
0.3333333333333333,C/3,C/100_standard,-0.2906240406629721,0.2906240406629721,24.965243733083604,24.965243733083604,12.570093176253808,12.570093176253808,2.6333142589118412,2.6333142589118412,2.6751212750141273,2.6751212750141273,5.226097504753291,deformation_disabled,0.04,BOL,True
0.05,C/20,C/100_standard,9.15833228865196,9.15833228865196,-9.068657559771786,9.068657559771786,-0.12308876554298867,0.12308876554298867,-2.5862272528934493,2.5862272528934493,0.3679536764777567,0.3679536764777567,3.4634935313702653,deformation_disabled,0.04,BOL,True
0.01,C/100,C/100_standard,10.245003589187178,10.245003589187178,-11.625810001789633,11.625810001789633,-0.8919083056752026,0.8919083056752026,-3.974823087268179,3.974823087268179,-0.21823018906703728,0.21823018906703728,2.7699950001518925,deformation_disabled,0.04,BOL,True
0.1,C/10,C/100_standard,13.417013729530074,13.417013729530074,-10.453668036909557,10.453668036909557,1.2617393638886465,1.2617393638886465,-1.5990004571577157,1.5990004571577157,3.7238188345555914,3.7238188345555914,3.3643096910231263,deformation_disabled,0.05,BOL,True
0.2,C/5,C/100_standard,8.402819147836485,8.402819147836485,-1.3739417491574177,1.3739417491574177,3.4243847598139023,3.4243847598139023,0.34926571985680177,0.34926571985680177,2.7847373240175086,2.7847373240175086,4.407998472208874,deformation_disabled,0.05,BOL,True
0.3333333333333333,C/3,C/100_standard,3.82348237940855,3.82348237940855,23.614840537826424,23.614840537826424,13.901588620638611,13.901588620638611,2.633314260640286,2.633314260640286,3.6412259127195417,3.6412259127195417,4.358199797061646,deformation_disabled,0.05,BOL,True
0.05,C/20,C/100_standard,9.162803755028307,9.162803755028307,-9.04894651659335,9.04894651659335,-0.11085706973839392,0.11085706973839392,-2.594003261395019,2.594003261395019,0.3636552474551948,0.3636552474551948,3.4581440059979984,deformation_disabled,0.05,BOL,True
