x_gr,p_gr,dUdx_gr,x_nmc,p_nmc,dUdx_nmc,p_gr_1mV,x_gr_1mV,dxdU_gr_1mV,p_nmc_1mV,x_nmc_1mV,dxdU_nmc_1mV
0.0007070150042634309,0.956175237618698,-62.27324820509966,0.0910910910910911,4.170739185362536,-1.2820258860092508,0.12830000000000008,0.21098934258322471,-1.2879190632592241,3.5107271313886272,0.9976434291648205,-0.03088350697015585
0.0007147485143866129,0.9556936468233004,-62.27324820513604,0.0920920920920921,4.169451162969261,-1.2698428089925073,0.12930000000000008,0.20989235590914926,-1.0468136596768574,3.511727131388627,0.9976125456578504,-0.03088350697015585
0.0007224820245097929,0.9552120560279027,-62.273248205128766,0.0930930930930931,4.168196957516706,-1.2459806240958642,0.13030000000000008,0.208895715263871,-1.0034643620498827,3.512727131388627,0.9975816621508803,-0.030883506970099006
0.0007302155346329731,0.9547304652325052,-62.273248205114214,0.0940940940940941,4.166956707265365,-1.2504952639155817,0.13130000000000008,0.2078854271850495,-1.0734238337338553,3.513727131388627,0.9975507786439102,-0.030883506970099006
0.0007379490447561551,0.9542488744371075,-62.27324820513604,0.0950950950950951,4.165693463494852,-1.277598237375969,0.13230000000000008,0.2067488675964033,-1.1626772817070048,3.514727131388627,0.9975198951369401,-0.03088350697015585
0.0007456825548793351,0.9537672836417098,-62.27324820513604,0.0960960960960961,4.164398953036384,-1.2918103868964863,0.13330000000000009,0.20556007262163548,-1.2018394567550104,3.5157271313886267,0.9974890116299698,-0.03088350697015585
0.0007534160650025152,0.953285692846312,-62.27324820513604,0.0970970970970971,4.1631072565140785,-1.289034041521063,0.13430000000000009,0.20434518868289325,-1.2445360259171423,3.5167271313886266,0.9974581281229997,-0.03088350697015585
0.0007611495751256954,0.9528041020509144,-62.27324820512149,0.0980980980980981,4.161818304304611,-1.2751913559254717,0.1353000000000001,0.2030710005698012,-1.2861741175791224,3.5177271313886265,0.9974272446160296,-0.03088350697015585
0.0007688830852488772,0.9523225112555167,-62.27324820510694,0.0990990990990991,4.16055432086658,-1.269793063565885,0.1363000000000001,0.20177284044773502,-1.323742543167313,3.5187271313886264,0.9973963611090595,-0.030883506970099006
0.0007766165953720574,0.9518409204601191,-62.273248205114214,0.1001001001001,4.159276176049224,-1.2688690705631416,0.1373000000000001,0.20042351548346657,-1.3902440136911878,3.5197271313886263,0.9973654776020894,-0.030883506970099006
0.0007843501054952375,0.9513593296647216,-62.273248205114214,0.101101101101101,4.158014042447035,-1.2810539498805156,0.1383000000000001,0.19899235242035263,-1.4562297577501937,3.520727131388626,0.9973345940951193,-0.030883506970099006
0.0007920836156184176,0.950877738869324,-62.27324820512149,0.102102102102102,4.156711503476891,-1.2858627745922604,0.1393000000000001,0.19751105596796617,-1.5206562078920314,3.521727131388626,0.9973037105881492,-0.030883506970099006
0.0007998171257415995,0.9503961480739264,-62.27324820510694,0.103103103103103,4.155439742598001,-1.2702516896574707,0.1403000000000001,0.19595104000456856,-1.6058038959310323,3.522727131388626,0.997272827081179,-0.03088350697015585
0.0008075506358647796,0.9499145572785288,-62.27324820513604,0.104104104104104,4.15416845705115,-1.257313771378449,0.1413000000000001,0.19429944817610412,-1.7181792858784064,3.523727131388626,0.9972419435742089,-0.030883506970212693
0.0008152841459879598,0.9494329664831309,-62.27324820514332,0.105105105105105,4.152922597910557,-1.2698961856849564,0.1423000000000001,0.19251468143281175,-1.8065551697989264,3.5247271313886257,0.9972110600672387,-0.03088350697015585
0.0008230176561111417,0.9489513756877332,-62.273248205114214,0.106106106106106,4.151626122345075,-1.2811749658058034,0.1433000000000001,0.19068633783650624,-1.8167094015156238,3.5257271313886256,0.9971801765602686,-0.030883506970099006
0.0008307511662343218,0.9484697848923356,-62.273248205114214,0.107107107107107,4.150357683064098,-1.262189744643365,0.1443000000000001,0.1888812626297805,-1.747733021828921,3.5267271313886255,0.9971492930532985,-0.030883506970099006
0.0008384846763575018,0.947988194096938,-62.27324820512149,0.108108108108108,4.149099215949393,-1.2336280886415807,0.1453000000000001,0.1871908717928484,-1.6243550344979525,3.5277271313886254,0.9971184095463284,-0.030883506970099006
0.000846218186480682,0.9475066033015405,-62.273248205128766,0.109109109109109,4.147887957160911,-1.2311390467848469,0.1463000000000001,0.1856325525607846,-1.4848460701644939,3.5287271313886253,0.9970875260393582,-0.030883506970099006
0.0008539516966038639,0.9470250125061427,-62.273248205128766,0.11011011011011,4.146634473112988,-1.2473480370426842,0.1473000000000001,0.1842211796525194,-1.3684083711031718,3.529727131388625,0.9970566425323881,-0.03088350697015585
0.000861685206727044,0.9465434217107451,-62.27324820512149,0.111111111111111,4.145390763893558,-1.2540435335040456,0.1483000000000001,0.18289573581857824,-1.2687947374011088,3.530727131388625,0.997025759025418,-0.031082052854401354
0.0008694187168502241,0.9460618309153476,-62.273248205128766,0.112112112112112,4.144123875448316,-1.2564620716761965,0.1493000000000001,0.18168359017771718,-1.1731673368029902,3.531727131388625,0.9969944784266794,-0.03397239233055416
0.0008771522269734042,0.9455802401199498,-62.273248205114214,0.113113113113113,4.142875324310623,-1.2307536869288924,0.1503000000000001,0.18054940114497225,-1.1090183843730017,3.532727131388625,0.9969578142407569,-0.0366641859225183
