sto_original_raw,p_original_raw,sto_reconstructed_raw,p_reconstructed_raw
0.6168201589375688,0.1490290645322661,0.23223223223223227,0.1685676564364725
0.6155101811327164,0.14951065532766383,0.23323323323323325,0.1684525252232329
0.6142096562663332,0.14999224612306153,0.23423423423423426,0.16833751088807652
0.612915175188094,0.15047383691845923,0.23523523523523523,0.16822265690685376
0.6116313937888944,0.15095542771385692,0.23623623623623624,0.1681083758165653
0.6103518300934467,0.15143701850925462,0.23723723723723725,0.16799443984810852
0.6090828730221111,0.1519186093046523,0.23823823823823823,0.16788079936459213
0.6078167506116059,0.15240020010005,0.23923923923923923,0.16776739686681896
0.606561417743872,0.15288179089544773,0.24024024024024024,0.1676545348165598
0.6053077427510255,0.1533633816908454,0.24124124124124122,0.1675419085887534
0.6040650068537269,0.15384497248624313,0.24224224224224228,0.16742945273121904
0.6028229089002002,0.1543265632816408,0.24324324324324326,0.16731755685551625
0.6015917388874437,0.15480815407703852,0.24424424424424426,0.16720585333262875
0.6003605688746873,0.15528974487243621,0.24524524524524527,0.1670944681259358
0.5991397069729865,0.1557713356678339,0.24624624624624625,0.16698334426985845
0.5979190693509254,0.1562529264632316,0.24724724724724725,0.16687253128994808
0.5967070034508254,0.1567345172586293,0.24824824824824823,0.16676206900145277
0.5954958661703851,0.15721610805402703,0.24924924924924924,0.16665181202256987
0.5942917216288144,0.1576976988494247,0.2502502502502502,0.16654189660715785
0.5930890521593296,0.15817928964482242,0.25125125125125125,0.16643217786314854
0.5918919586535267,0.1586608804402201,0.2522522522522523,0.16632292292242395
0.5906967302434216,0.1591424712356178,0.25325325325325326,0.1662138215689766
0.5895058196358178,0.1596240620310155,0.2542542542542543,0.16610489980126103
0.5883170079414708,0.1601056528264132,0.2552552552552553,0.16599638947312045
0.587131417109855,0.1605872436218109,0.25625625625625625,0.1658880719884075
0.5859480054930966,0.1610688344172086,0.25725725725725723,0.16577994697640844
0.5847669468716358,0.1615504252126063,0.25825825825825827,0.16567199065126603
0.5835880602819911,0.162032016008004,0.25925925925925924,0.1655644803502431
0.5824106815427714,0.16251360680340168,0.2602602602602602,0.16545706804197474
0.5812351945025513,0.16299519759879938,0.2612612612612613,0.1653497642550676
0.5800605373070535,0.1634767883941971,0.2622622622622623,0.16524282963237263
0.578887310854027,0.1639583791895948,0.26326326326326327,0.16513615647608804
0.5777144570011005,0.1644399699849925,0.2642642642642643,0.16502956225291018
0.5765425125427714,0.1649215607803902,0.2652652652652653,0.16492307599162565
0.575370635751876,0.1654031515757879,0.26626626626626626,0.1648170633321253
0.5741990072171086,0.16588474237118558,0.2672672672672673,0.16471114452161334
0.5730272907908954,0.16636633316658328,0.2682682682682683,0.16460525645253765
0.5718550241483242,0.16684792396198098,0.26926926926926925,0.16449962044887254
0.5706826608449225,0.16732951475737867,0.27027027027027023,0.16439438584169475
0.5695088169924963,0.16781110555277637,0.2712712712712713,0.16428915123451693
0.5683349731400701,0.1682926963481741,0.2722722722722723,0.16418392201527796
0.567158665365933,0.1687742871435718,0.2732732732732733,0.1640791468279356
0.5659823196493247,0.16925587793896948,0.2742742742742743,0.16397453666162476
0.5648028753416708,0.16973746873436718,0.2752752752752753,0.16386993696934285
0.5636231185174587,0.17021905952976488,0.27627627627627627,0.16376540291597932
0.562439781481941,0.17070065032516257,0.2772772772772773,0.16366131230625564
0.5612557211623813,0.17118224112056027,0.2782782782782783,0.16355725705085739
0.5600677478305653,0.17166383191595797,0.27927927927927926,0.1634532408383073
0.5588785080020011,0.17214542271135566,0.2802802802802803,0.16334940254022173
0.5576850915569286,0.17262701350675336,0.2812812812812813,0.1632458263154973
0.5564897008507254,0.17310860430215108,0.2822822822822823,0.16314230097492505
0.5552898800261631,0.17359019509754878,0.2832832832832833,0.1630388168655214
0.5540871373548775,0.17407178589294647,0.2842842842842843,0.16293558401202116
0.5528802871940971,0.17455337668834417,0.2852852852852853,0.16283246602865947
0.5516697374544273,0.17503496748374187,0.2862862862862863,0.1627294329421002
0.5504553193342171,0.17551655827913956,0.2872872872872873,0.1626264349938582
0.5492361669381691,0.17599814907453726,0.2882882882882883,0.16252370220609416
0.5480135146473737,0.17647973986993495,0.28928928928928926,0.1624210106451209
0.5467849847153577,0.17696133066533265,0.2902902902902903,0.1623184181363574
0.5455534482874939,0.17744292146073035,0.29129129129129133,0.16221589620317967
0.5443147876115058,0.17792451225612807,0.2922922922922923,0.162113548399269
0.5430737342056028,0.17840610305152577,0.2932932932932933,0.16201126269033142
0.5418242131755878,0.17888769384692346,0.2942942942942943,0.16190907013236652
0.5405730277206103,0.17936928464232116,0.2952952952952953,0.16180696551909718
0.5393119374349175,0.17985087543771885,0.2962962962962963,0.1617049456854242
0.5380500212082542,0.18033246623311655,0.2972972972972973,0.1616030213629476
0.5367766792527264,0.18081405702851425,0.2982982982982983,0.16150115613504915
0.5355033372971986,0.18129564782391194,0.29929929929929927,0.16139937929862774
0.53421719961981,0.18177723861930964,0.3003003003003003,0.16129764297573995
0.5329309452518759,0.18225882941470734,0.30130130130130134,0.16119601279769472
0.5316323027442721,0.18274042021010503,0.3023023023023023,0.16109441661265875
0.5303325021904451,0.18322201100550276,0.3033033033033033,0.1609928914042305
0.529020839376088,0.18370360180090045,0.30430430430430433,0.16089139613835932
0.5277068843871936,0.18418519259629815,0.3053053053053053,0.1607899999730667
0.5263809150415207,0.18466678339169584,0.3063063063063063,0.16068862587655067
0.5250511850645323,0.18514837418709354,0.3073073073073073,0.1605872900233668
0.5237108549624813,0.18562996498249124,0.3083083083083083,0.16048599348250314
0.5223656538811906,0.18611155577788893,0.3093093093093093,0.16038477299841775
0.5210107836533268,0.18659314657328663,0.3103103103103103,0.16028356523539444
0.5196496977812406,0.18707473736868432,0.31131131131131135,0.16018237181883554
0.5182798947009505,0.18755632816408202,0.3123123123123123,0.16008122691351442
0.5169024308890946,0.18803791895947974,0.31331331331331336,0.15998012487973162
0.5155172919186594,0.18851950975487744,0.31431431431431434,0.15987902871979573
0.5141229892846423,0.18900110055027514,0.3153153153153153,0.15977793628848178
0.5127221347908955,0.18948269134567283,0.3163163163163163,0.1596768860552623
0.5113105608661831,0.18996428214107053,0.3173173173173173,0.15957585119025683
0.5098936342799401,0.19044587293646822,0.3183183183183183,0.15947481717643014
0.5084643888625814,0.19092746373186592,0.3193193193193193,0.15937378467646865
0.5070310582626314,0.19140905452726362,0.3203203203203203,0.1592727657920268
0.505583772454077,0.1918906453226613,0.32132132132132135,0.1591717490567226
0.5041337303319661,0.192372236118059,0.32232232232232233,0.15907073232141847
0.5026680684634317,0.19285382691345673,0.32332332332332336,0.15896971005272728
0.5012010328836418,0.19333541770885443,0.32432432432432434,0.1588686640337837
0.4997166920345173,0.19381700850425213,0.3253253253253253,0.15876761710293225
0.4982323511853927,0.19429859929964982,0.32632632632632635,0.1586665698376768
0.4967291177371686,0.19478019009504752,0.32732732732732733,0.15856549620193236
0.4952258291797899,0.1952617808904452,0.3283283283283283,0.15846437710835873
0.49370409192656334,0.1957433716858429,0.3293293293293293,0.15836325457362013
0.4921807643761882,0.1962249624812406,0.3303303303303304,0.1582621282035057
0.4906405555141071,0.1967065532766383,0.33133133133133136,0.15816094047460316
0.48909723086913465,0.197188144072036,0.33233233233233234,0.15805970760947494
0.4875388898122561,0.19766973486743372,0.33333333333333337,0.15795846098803593
0.48597600583871936,0.19815132566283142,0.33433433433433435,0.1578572071363563
