Q_exp,V_fit,dqdv_fit,dvdq_fit,V_fit_anode,dqdv_fit_anode,dvdq_fit_anode,V_fit_cathode,dqdv_fit_cathode,dvdq_fit_cathode,dqdv_fit_si,dqdv_fit_gr,SoCs,Q_si,x_si,x_gr
0.8714524207011687,3.5234315385238637,-4.465755049615007,-0.22392629888784654,0.2277661449902797,8.939685023050302,0.11186076438057668,3.7511969030860977,-8.923350112922426,-0.1120655345072521,4.383424065746341,0.08106697868198057,0.3508064516129032,0.8524403178571459,0.4098270758928586,0.0567296478057838
0.8614357262103507,3.5211676834431818,-4.510503113819774,-0.2217047577100857,0.2288811068913288,9.024820925595852,0.11080552270725263,3.750048354947806,-9.017194753190482,-0.11089923500279042,4.429841741108735,0.08066734091406724,0.3467741935483871,0.8426064562464711,0.4050992578108034,0.05638306353797505
0.8514190317195327,3.5188895897452093,-4.5420871288433435,-0.22016310379643755,0.22998595512798758,9.10484169137113,0.10983167350924106,3.7488750416427195,-9.063600439121485,-0.1103314302872036,4.463827740476612,0.07786668899995342,0.342741935483871,0.8327650992264054,0.40036783616654104,0.056040635393092966
0.8414023372287147,3.5167193106109504,-4.548094919471808,-0.2198722800877988,0.23108140752924347,9.17967046356199,0.10893637238607035,3.747800611016412,-9.01421388905857,-0.11093590770170181,4.472033792238645,0.07514975283934673,0.33870967741935487,0.8229182189788676,0.3956337591244556,0.05572109235475048
0.8313856427378967,3.51457386476422,-4.562904743912059,-0.21915864041085342,0.23216831985024608,9.24911781951389,0.10811841945511702,3.746741922969004,-9.00574576845054,-0.11104022095574351,4.488975729859149,0.07483070552117846,0.33467741935483875,0.8130667432234546,0.39089747270358394,0.05540404045448818
0.8213689482470787,3.5123451164687527,-4.584123424193004,-0.21814421372741322,0.2332473858822675,9.313462491013128,0.10737145298699957,3.745591809841726,-9.02749009156795,-0.11077276074044562,4.512562625471746,0.0725569182870102,0.3306451612903227,0.8032093700203814,0.3861583509713372,0.05508927731366253
0.8113522537562607,3.510130259138114,-4.589896620431243,-0.2178698307819502,0.2343193339334581,9.372471502337712,0.10669544311237189,3.7444490191926967,-8.994877515963752,-0.11117438766956411,4.519810096563969,0.07009830732292018,0.32661290322580655,0.7933460697230407,0.3814163796745388,0.054793164920743036
0.8013355592654428,3.5080827078457553,-4.592691433367139,-0.21773724939035333,0.23538485719670568,9.426198281040296,0.10608730796713495,3.743467010387651,-8.956565379731135,-0.11164994142319529,4.523117671432975,0.06950465460029079,0.3225806451612904,0.7834818853958271,0.3766739833633784,0.054500852023953036
0.7913188647746248,3.5058364311451173,-4.599454567329799,-0.21741708399579807,0.23644462223997834,9.47417301760665,0.105550109560129,3.7422804073560116,-8.93918875561142,-0.11186697443571347,4.530783106164668,0.06845555684417298,0.3185483870967743,0.7736161607445055,0.37193084651178143,0.05421011882234125
0.7813021702838068,3.5036457246765047,-4.5946926483965065,-0.2176424140903066,0.23749938359857803,9.51628392378594,0.10508303535380037,3.741144568118962,-8.884199710631655,-0.11255937873653465,4.527435290779369,0.06639004791792362,0.3145161290322582,0.7637475955800186,0.3671863440288551,0.05392725686590086
0.7712854757929888,3.5015306964181936,-4.581527091463528,-0.21826783516422665,0.238549791562592,9.552632195173109,0.10468318883933314,3.740080313691986,-8.804006812153071,-0.11358464632485266,4.515584868952116,0.06508261562605062,0.3104838709677421,0.7538760326838365,0.36244040032876756,0.053653139585537225
0.7612687813021708,3.4993229099343663,-4.566982728938875,-0.21896294760728097,0.23959654264043442,9.58294014009535,0.10435210753492719,3.7389194179962866,-8.72517817135386,-0.11461084007237332,4.502358699549025,0.0646107433558,0.306451612903226,0.7440025514496948,0.3576935343508148,0.053379976615999795
0.7512520868113528,3.4970198148208964,-4.545587558673116,-0.21999356234860556,0.2406403179238927,9.60735581526078,0.10408691207330456,3.7376599836113407,-8.627632647694336,-0.11590665027529212,4.482664251629103,0.06282067288255289,0.30241935483870985,0.7341261342104719,0.35294525683195765,0.0531080901307194
0.7412353923205348,3.4948169804126565,-4.530020034248468,-0.2207495755956188,0.2416817562378963,9.62573209582256,0.10388820196169668,3.7364987403535146,-8.557147403836021,-0.11686137363389548,4.468437461851405,0.06094233460128789,0.2983870967741937,0.7242464934457788,0.34819542954123983,0.05284705205014573
0.7312186978297168,3.492722153196379,-4.517043009753648,-0.2213837676198125,0.24272155068439413,9.63810533884291,0.10375483197614166,3.735443868215411,-8.501309601483332,-0.11762893564369392,4.4562939121531775,0.060307886821557,0.29435483870967766,0.7143650890402573,0.3434447543462775,0.05258974203009191
0.7212020033388988,3.4904585200904013,-4.493228009870909,-0.22255714550945527,0.24376031714559862,9.644664084702205,0.10368427466397101,3.7342190508460686,-8.412348359112864,-0.11887287084547893,4.433344489790448,0.05994918900227075,0.29032258064516153,0.7044825348444329,0.3386935263675158,0.05233268639773688
0.7111853088480808,3.488194908040118,-4.466561228737524,-0.2238858819545726,0.24479869809001625,9.644902530275692,0.10368171133518089,3.7329937495932395,-8.319178900758594,-0.12020417061938815,4.407664666740329,0.058526822316254244,0.2862903225806454,0.6945987038285346,0.3339416845329493,0.05207572616628775
0.7011686143572629,3.4859531868154434,-4.452563247107313,-0.22458973505871427,0.245837413199058,9.638829818630212,0.10374703349022418,3.7317909733618913,-8.275220489282898,-0.12084270156850607,4.394399090876943,0.057294233383159233,0.2822580645161293,0.6847133158315304,0.3291890941497742,0.051827523621428444
0.691151919866444,3.483670133486606,-4.434845783379978,-0.22548698395502242,0.24687710276761682,9.626784855687188,0.1038768410212505,3.7305477947823964,-8.222998311456895,-0.12161014293371863,4.377367921120738,0.0570348188307668,0.2782258064516128,0.6748270135568112,0.32443606421000537,0.05157998588223428
0.681135225375626,3.4813701854582497,-4.404875152782463,-0.2270211902301753,0.24791841836142037,9.608493470161385,0.10407458808245451,3.7292892131278066,-8.133612336827863,-0.12294660214774922,4.348366074237901,0.05669746561564133,0.2741935483870967,0.6649395772178037,0.319682489047021,0.05133206100573959
0.671118530884808,3.479146467702193,-4.381873886722873,-0.2282128664245704,0.24896206947377614,9.583658471302757,0.10434428595242551,3.728109070368013,-8.073072252767714,-0.12386858047221949,4.32635899289911,0.05552558423949462,0.2701612903225806,0.6550506382070964,0.31492819144571943,0.05108410094721642
