Q_Ah,V_full_meas,V_full_recon,V_anode_meas,V_anode_recon,V_cathode_meas,V_cathode_recon,rpt
0.4600956448332976,3.5031893,3.5057781337069507,0.2215484000000001,0.22542557419579085,3.7247377,3.7312037079027416,2
0.46275515723117794,3.5041635,3.5066288296680193,0.2210618000000002,0.22483443664902775,3.7252253000000004,3.7314632663170473,2
0.46541466962905825,3.505159906185058,3.5074795256290883,0.22041280000000008,0.22424329910226465,3.725572706185058,3.731722824731353,2
0.4680741820269386,3.506024895137291,3.508330221590157,0.2198371904862712,0.22365216155550155,3.7258620856235622,3.7319823831456587,2
0.47073369442481894,3.50661122986674,3.50920925514062,0.21930814856707417,0.22305668613468518,3.725919378433814,3.732265941275305,2
0.47339320682269925,3.507544969919915,3.5101388084711953,0.2187901000000001,0.22245347722460546,3.726335069919915,3.7325922856958007,2
0.4760527192205796,3.5083842,3.511068361801771,0.21834195925631997,0.22185026831452573,3.72672615925632,3.7329186301162967,2
0.47871223161845994,3.509340544898907,3.5119979151323464,0.21797880000000003,0.22124705940444603,3.727319344898907,3.7332449745367926,2
0.48137174401634025,3.51017,3.512935970981398,0.21749190000000018,0.22063712642721647,3.7276619,3.7335730974086148,2
0.4840312564142206,3.5108775945275927,3.5138798122855976,0.21684300000000034,0.2200226181245683,3.727720594527593,3.733902430410166,2
0.48669076881210094,3.5119226916413258,3.514823653589797,0.21612240634373392,0.2194081098219202,3.72804509798506,3.7342317634117173,2
0.48935028120998125,3.5128480572024854,3.5157674948939968,0.21563419918980692,0.21879360151927205,3.728482256392292,3.7345610964132687,2
0.4920097936078616,3.5137415,3.5167426268239064,0.2150582000000001,0.21816963267108366,3.7287997,3.73491225949499,2
0.49466930600574194,3.514821435810939,3.517724130835678,0.21457130000000024,0.21754373725961096,3.729392735810939,3.735267868095289,2
0.49732881840362225,3.5156896,3.5187056348474495,0.21402387713895588,0.21691784184813823,3.7297134771389557,3.7356234766955874,2
0.4999883308015026,3.5165012,3.5196845418313027,0.21359780000000006,0.21629137020957762,3.730099,3.7359759120408804,2
0.5026478431993829,3.5172754174742926,3.52062701722124,0.21339932869363207,0.21565681514953278,3.730674746167925,3.736283832370773,2
0.5053073555972633,3.5182869,3.5215694926111776,0.2127865,0.21502226008948797,3.7310734,3.7365917527006656,2
0.5079668679951436,3.519037522826705,3.522511968001115,0.21229969999999998,0.21438770502944313,3.731337222826705,3.736899673030558,2
0.510626380393024,3.519692467677536,3.523457285775507,0.2118994384469656,0.21375201019100426,3.7315919061245015,3.7372092959665113,2
0.5132858927909043,3.520679275197988,3.5244091645854945,0.2108598324781473,0.21311368441831544,3.7315391076761353,3.7375228490038097,2
0.5159454051887846,3.521658016792957,3.5253610433954816,0.21035270000000006,0.2124753586456266,3.7320107167929573,3.737836402041108,2
0.5186049175866649,3.5225079,3.5263129222054688,0.20970380000000022,0.2118370328729378,3.7322117,3.738149955078407,2
0.5212644299845453,3.5233689796791827,3.527224200528748,0.20928668187060745,0.21120096439120625,3.7326556615497903,3.7384251649199545,2
0.5239239423824256,3.5242937,3.528100613900302,0.20856790000000025,0.2105668343182633,3.7328616,3.7386674482185653,2
0.5265834547803059,3.5252676,3.5289770272718557,0.2082284956153679,0.20993270424532037,3.7334960956153678,3.7389097315171758,2
0.5292429671781863,3.5262415,3.5298534406434094,0.2074837112982652,0.2092985741723774,3.733725211298265,3.7391520148157866,2
0.5319024795760666,3.527179595284177,3.5309195736520347,0.20694520000000027,0.20868082393063192,3.734124795284177,3.739600397582666,2
0.5345619919739469,3.5280273,3.5320411881174407,0.2062963,0.20806786379343592,3.7343236,3.740109051910877,2
0.5372215043718273,3.5289917627807497,3.533162802582847,0.20551540438235805,0.2074549036562399,3.7345071671631076,3.740617706239087,2
0.5398810167697076,3.5298131,3.534282827095466,0.2052194395516958,0.20684244291253367,3.735032539551696,3.741125270008,2
0.5425405291675879,3.5306249,3.535236379629949,0.2046736,0.20628226989887102,3.7352985,3.74151864952882,2
0.5452000415654683,3.5314364,3.5361899321644317,0.20418670000000017,0.20572209688520837,3.7356231,3.74191202904964,2
0.5478595539633486,3.5322936842678905,3.5371434846989143,0.20370010000000027,0.20516192387154575,3.7359937842678907,3.74230540857046,2
0.5505190663612289,3.53320920541641,3.538056966406366,0.203328208674434,0.20463258803236997,3.7365374140908436,3.742689554438736,2
0.5531785787591093,3.5339553417885847,3.5388470914447487,0.20296212933238839,0.20419818337904813,3.736917471120973,3.743045274823797,2
0.5558380911569896,3.5348456,3.5396372164831313,0.20223980000000008,0.2037637787257263,3.7370854000000002,3.7434009952088574,2
0.5584976035548699,3.535812684238457,3.540427341521514,0.20175300000000007,0.20332937407240445,3.737565684238457,3.743756715593918,2
