x_plot,minus_dVdx_meas,minus_dVdx_model
0.3241551939924906,0.5481426138383789,0.5660522917305718
0.3254067584480601,0.547593662552043,0.5649452779497447
0.32665832290362956,0.5468301520120606,0.5641600260263553
0.327909887359199,0.545852277858015,0.5636886882921395
0.32916145181476847,0.5452165283218249,0.5635893860084776
0.3304130162703379,0.545012916144584,0.5639944533674123
0.3316645807259074,0.5452919786014474,0.5650901633579275
0.33291614518147683,0.54591745622687,0.5666671278271406
0.33416770963704634,0.5460282017935392,0.5685416423822733
0.3354192740926158,0.5434833661208012,0.5706817260386984
0.33667083854818525,0.5411335835227257,0.5731547585983423
0.3379224030037547,0.540618521551848,0.575856546608472
0.33917396745932415,0.5412311198138823,0.5781699591977932
0.3404255319148936,0.5417050633850746,0.5802671653197581
0.34167709637046306,0.5415760230433588,0.5821024651099873
0.34292866082603257,0.540827275441688,0.583448062233105
0.344180225281602,0.5394673783502909,0.5838018801509247
0.3454317897371715,0.5377367029295341,0.5831403259197969
0.34668335419274093,0.5359106212475659,0.5812742827642786
0.3479349186483104,0.5342995062803114,0.5781639030448985
0.34918648310387984,0.5328531886044295,0.5737773700818847
0.3504380475594493,0.5301589036372998,0.5682206201769817
0.3516896120150188,0.5251345265053949,0.5615987963728712
0.35294117647058826,0.5206143077916723,0.5540843549030098
0.3541927409261577,0.5165302504027588,0.5457451921270666
0.35544430538172717,0.5130929037734763,0.5368993537805855
0.3566958698372966,0.5097023643166728,0.527660211841013
0.3579474342928661,0.5068552929299026,0.5181692024416445
0.3591989987484355,0.5047789511961309,0.5085628684860463
0.36045056320400504,0.4967254681169977,0.49904562023268506
0.3617021276595745,0.48903798337678195,0.48984553643726386
0.36295369211514394,0.4823743465962699,0.48125957986145373
0.3642052565707134,0.4772509466454198,0.4734347847416357
0.36545682102628285,0.47425501743189624,0.466457250538147
0.3667083854818523,0.4728008630515842,0.460251179134169
0.36795994993742176,0.4720331907218273,0.4548883454743206
0.36921151439299127,0.47209775723437636,0.4505297409505219
0.3704630788485607,0.47300092165496654,0.4474275100477686
0.3717146433041302,0.47519097900287777,0.445585723641452
0.37296620775969963,0.4787515125114935,0.4446045784738609
0.3742177722152691,0.4832270867456646,0.44390928509681044
0.37546933667083854,0.487274410310488,0.4441651862934407
0.37672090112640805,0.4903560525568975,0.4462497723463652
0.3779724655819775,0.49355556841492254,0.4496213009689449
0.37922403003754696,0.4969539742757956,0.45375882359038927
0.3804755944931164,0.5010874775222549,0.45771854120763333
0.38172715894868586,0.5058466272277818,0.46008597364629644
0.3829787234042553,0.5107275866998144,0.4626219867282749
