x_plot,U_an_meas,U_an_model
0.5256570713391739,0.10887456663070182,0.10866199211178355
0.5269086357947435,0.10879110175650561,0.10853906186975995
0.5281602002503129,0.10870763688230942,0.10841613162773636
0.5294117647058824,0.10862417200811321,0.10829320138571276
0.5306633291614519,0.10854070713391702,0.10817027114368916
0.5319148936170213,0.10845724225972082,0.10804730580875999
0.5331664580725908,0.10837377738552462,0.10789677801501422
0.5344180225281602,0.10829031251132842,0.10774625022126848
0.5356695869837297,0.10820684763713223,0.1075957224275227
0.5369211514392992,0.10812338276293602,0.10744519463377694
0.5381727158948686,0.10803877731979022,0.1072946668400312
0.5394242803504381,0.10794275230651044,0.10714413904628542
0.5406758448060075,0.10784672729323068,0.10699569187115006
0.541927409261577,0.1077507022799509,0.10684748251093419
0.5431789737171464,0.10765467726667113,0.10669927315071832
0.5444305381727159,0.10755865225339135,0.10655106379050244
0.5456821026282854,0.10746262724011157,0.10640285443028656
0.5469336670838548,0.10736660222683181,0.1062546450700707
0.5481852315394243,0.10727057721355204,0.10611875159198739
0.5494367959949937,0.10717455220027226,0.10598818436676534
0.5506883604505632,0.1070722914932858,0.10585761714154328
0.5519399249061326,0.10696433173301152,0.10572704991632123
0.5531914893617021,0.10685637197273722,0.10559648269109917
0.5544430538172717,0.10674841221246292,0.10546591546587711
0.5556946182728411,0.10664045245218863,0.10533534824065506
0.5569461827284106,0.10653249269191434,0.10517341847033644
0.55819774718398,0.10642453293164005,0.10499541252158742
0.5594493116395495,0.10631657317136575,0.10481740657283838
0.5607008760951189,0.10620816226332207,0.10463940062408936
0.5619524405506884,0.10606234268937027,0.10446139467534032
0.5632040050062579,0.10591652311541848,0.10429624456112463
0.5644555694618273,0.10577070354146668,0.10414397605925606
0.5657071339173968,0.10562488396751489,0.10399170755738747
0.5669586983729662,0.10547906439356311,0.1038394390555189
0.5682102628285357,0.10533324481961132,0.10368717055365032
0.5694618272841051,0.10492898404979657,0.10353490205178174
0.5707133917396746,0.1044196686513771,0.10337309780671984
0.5719649561952441,0.10421714024142148,0.10320034128034611
0.5732165206508135,0.10404606831564962,0.10302758475397239
0.574468085106383,0.10387499638987777,0.10285482822759864
0.5757196495619524,0.10370392446410591,0.10268207170122493
0.5769712140175219,0.10353285253833404,0.10251167457814984
0.5782227784730913,0.10337984264952893,0.10235497167385017
0.5794743429286608,0.10324245799949865,0.10219826876955049
0.5807259073842304,0.10310507334946836,0.10204156586525079
0.5819774718397998,0.10296768869943809,0.10188486296095112
0.5832290362953693,0.10283030404940781,0.10172816005665143
0.5844806007509387,0.10269291939937754,0.10156227088515439
0.5857321652065082,0.10255553474934725,0.10137318251761814
0.5869837296620776,0.10228317160676612,0.1011840941500819
0.5882352941176471,0.10198668651074691,0.10099500578254564
0.5894868585732166,0.10169020141472772,0.1008059174150094
0.590738423028786,0.10127695900209044,0.1006148380957499
0.5919899874843555,0.10082467586749129,0.10042106025134274
0.5932415519399249,0.10036640027028541,0.1002272824069356
0.5944931163954944,0.09990577046738804,0.10003350456252845
0.5957446808510638,0.09948932345060542,0.0998397267181213
0.5969962453066333,0.09908977956641363,0.09964797686866232
0.5982478097622028,0.09870247468948533,0.09945716804378026
