x_plot,U_si
0.6270337922403004,0.14796638316860333
0.6282853566958698,0.14752153116559216
0.6295369211514393,0.14708188286498747
0.6307884856070087,0.14664223456438283
0.6320400500625782,0.14620825152465855
0.6332916145181477,0.14577433620659894
0.6345431789737171,0.14534547359972347
0.6357947434292867,0.1449173611493729
0.6370463078848561,0.14449349051430363
0.6382978723404256,0.14407123235943772
0.639549436795995,0.14365220455712646
0.6408010012515645,0.14323583424736896
0.642052565707134,0.14282148293719293
0.6433041301627034,0.14241101680200588
0.6445556946182729,0.1420011619317849
0.6458072590738423,0.14159659980392422
0.6470588235294118,0.1411920376760635
0.6483103879849812,0.1407923770530836
0.6495619524405507,0.1403937030445441
0.6508135168961202,0.13999812055238162
0.6520650813516896,0.13960530387037073
0.6533166458072591,0.13921358459598165
0.6545682102628285,0.13882658038713952
0.655819774718398,0.13843957617829736
0.6570713391739674,0.13805725993055953
0.6583229036295369,0.13767601014245048
0.6595744680851064,0.1372970607196895
0.6608260325406758,0.1369214949694896
0.6620775969962454,0.13654592921928965
0.6633291614518148,0.1361757318658805
0.6645807259073843,0.13580576830714683
0.6658322903629537,0.13543842067868195
0.6670838548185232,0.13507396685808531
0.6683354192740927,0.13470951303748865
0.6695869837296621,0.13435021665838587
0.6708385481852316,0.13399117035528751
0.672090112640801,0.13363421481810495
0.6733416770963705,0.13328046486084605
0.6745932415519399,0.13292671490358718
0.6758448060075094,0.13257709332928855
0.6770963704630789,0.13222852038301436
0.6783479349186483,0.13188076335270943
0.6795994993742178,0.13153724067445638
0.6808510638297872,0.13119371799620333
0.6821026282853567,0.13085258943037814
0.6833541927409261,0.13051398358800254
0.6846057571964956,0.13017537774562693
0.6858573216520651,0.12984046695929796
0.6871088861076345,0.1295066385116075
0.688360450563204,0.12917290798731787
0.6896120150187734,0.12884371212348125
0.690863579474343,0.12851451625964458
0.6921151439299124,0.12818635192733155
0.6933667083854819,0.12786163906428197
0.6946182728410514,0.1275369262012324
0.6958698372966208,0.1272139472941502
0.6971214017521903,0.12689356363126664
0.6983729662077597,0.12657317996838308
0.6996245306633292,0.12625501864279212
0.7008760951188986,0.12593880667363722
0.7021276595744681,0.1256225947044823
0.7033792240300376,0.12530889790846164
0.704630788485607,0.12499669688978332
0.7058823529411765,0.12468449587110496
0.7071339173967459,0.12437492687688258
0.7083854818523154,0.12406657325544634
0.7096370463078848,0.12375821963401015
0.7108886107634543,0.1234524592549366
0.7121401752190238,0.12314778705305694
0.7133917396745932,0.12284311485117731
0.7146433041301627,0.12254086236527888
