x_plot,U_si_est,U_si_lit,U_gr_est,U_gr_lit
0.1476846057571965,0.2955307737744082,0.3136953107250539,0.17553560123562087,0.17767139552029973
0.14893617021276595,0.2948703123091048,0.3126130419178155,0.1745523556103224,0.17660170184939053
0.15018773466833543,0.29421846059268614,0.3115537908010577,0.17340601336445313,0.17559810745736046
0.15143929912390489,0.2935747133190114,0.3105169385680336,0.17245137044350675,0.17464479662727972
0.15269086357947434,0.29294318617093335,0.3095039064905351,0.1714887881753216,0.173523172756223
0.15394242803504382,0.29232042275534864,0.3085131072497022,0.1703841060259961,0.1725585788116219
0.15519399249061328,0.29170445551429003,0.3075429759679445,0.16938227690331048,0.1716181969425931
0.15644555694618273,0.29109925973182826,0.3065926789492529,0.16841227836520664,0.170537863576358
0.15769712140175218,0.2905022754009607,0.30566425322436586,0.16746693682160654,0.16954490828187294
0.15894868585732166,0.28991091876560815,0.30475545632841655,0.16657473391696923,0.16859159725790646
0.16020025031289112,0.2893305599600116,0.30386484620666954,0.16567819187049776,0.16763828642782574
0.16145181476846057,0.2887563541310313,0.3029928883803384,0.1647583423128126,0.16677283610739913
0.16270337922403005,0.2881878733724298,0.30213923805462006,0.163865782018918,0.16589833117044203
0.1639549436795995,0.2876297885073612,0.30130103514303014,0.16292562104374045,0.1649821078951981
0.16520650813516896,0.28707565586835004,0.30048614064331447,0.1619556226892368,0.16411750142431245
0.16645807259073842,0.2865298894836112,0.2996858314709116,0.16098562433473323,0.1632050650829776
0.1677096370463079,0.2859902932185724,0.29890138651412684,0.16001562598022956,0.16225175425289687
0.16896120150187735,0.2854553785236396,0.29813218354464943,0.15902712764129118,0.1612984434228161
0.1702127659574468,0.2849294196674826,0.29737825348876257,0.15798200863702755,0.1603451325927354
0.17146433041301629,0.2844060380216221,0.29664230107245326,0.15686391338640124,0.15939182176265462
0.17271589486858574,0.2838918532683809,0.29591976641376705,0.15580055059538303,0.15839316932714015
0.1739674593241552,0.28338075410354435,0.29520967986505314,0.15473876085618962,0.1573209815386991
0.17521902377972465,0.28287646225654495,0.29451653742434053,0.15357476266325298,0.15619855567519023
0.17647058823529413,0.28237686783960086,0.29383681175292925,0.15241076454455824,0.1552342938349383
0.17772215269086358,0.28188216374121955,0.2931671297250637,0.1512467660537214,0.15409032100190442
0.17897371714643304,0.28139333690070245,0.29251293767981834,0.15008276816800187,0.1529463476172609
0.18022528160200252,0.28090792238745493,0.29187173936046373,0.14899106099793263,0.1518023745106779
0.18147684605757197,0.28042916533105755,0.29123870206358415,0.14801230969180082,0.1506584013995834
0.18272841051314143,0.2799527490930752,0.2906227711484466,0.1470821841958698,0.14951442801945142
0.18397997496871088,0.27948340222808715,0.29001571378964797,0.14621261203789981,0.14852537907295843
0.18523153942428036,0.2790156996654756,0.2894184262843415,0.14540509565763673,0.14757206824287766
0.18648310387984982,0.2785551404257954,0.2888357391874818,0.14465838344764276,0.14668993225654936
0.18773466833541927,0.27809587350241,0.28825798828327576,0.1439454179766891,0.14585609735501687
0.18898623279098875,0.2776435151853091,0.28769662206106295,0.14324832923253747,0.14507985723272232
0.1902377972465582,0.27719241228043423,0.28714028809173175,0.14256935125509007,0.14439071665014147
0.19148936170212766,0.27674770289584283,0.2865960692862752,0.14188924199670555,0.14367913549431827
