x_plot,U_an_meas,U_an_model_lit,U_an_model_msmr,minus_dVdx_meas,minus_dVdx_lit,minus_dVdx_msmr
0.06382978723404255,0.3230221856968363,0.33603732523608504,0.3212755926341121,2.1661884617901173,2.743649294334425,2.046900202547423
0.06508135168961202,0.3203000258729698,0.332742147781615,0.3189067628892595,2.0869374507277407,2.641414024265668,1.9368656933120498
0.06633291614518148,0.31775454262272135,0.3293845758128589,0.3165243725025754,2.009210995449192,2.5431432664691647,1.8352414761987497
0.06758448060075094,0.31525860700875963,0.32635229627720447,0.3143017939957846,1.9260588560151541,2.4420422745935,1.738201594975417
0.0688360450563204,0.31286510471422496,0.32339837558257467,0.3121087593772478,1.8481522775588202,2.34235231205283,1.6544899005462095
0.07008760951188986,0.3106037607955882,0.320441377382352,0.3101335420784609,1.7808816739080806,2.24856639542999,1.58200536943308
0.07133917396745933,0.3084976357947422,0.31778098334567584,0.3080772720001603,1.7101069608854118,2.163985261393143,1.5164955021135198
0.0725907384230288,0.30635488522740517,0.315063553353907,0.30626704892036927,1.642567872161096,2.0801681819088778,1.4542949914567864
0.07384230287859825,0.304386561519718,0.3124893910354896,0.3044879057391709,1.5773679614439882,1.9905805125877423,1.4016886346086879
0.07509386733416772,0.3024065401824727,0.3101023969193164,0.30272897848194297,1.5161937508547165,1.9050130888444445,1.355126863865908
0.07634543178973717,0.30053626606075523,0.3076490201148618,0.30105229358565944,1.4572347367632439,1.8255018510335728,1.3047693196604109
0.07759699624530664,0.29878196871088747,0.305507924113958,0.2994813274596668,1.3997918714467044,1.7506821491802047,1.2609106406884931
0.07884856070087609,0.2970490141166148,0.3033563544235876,0.29792019664122815,1.345204074855333,1.6775120669314187,1.2215805053579964
0.08010012515644556,0.29540636313606977,0.3012556467407796,0.29635192442188457,1.2980367730124842,1.6064887183976142,1.1815017201846352
0.08135168961201503,0.2934916823051887,0.2993506600191876,0.29491707087080254,1.2551747850038686,1.5406658076032458,1.1458937510960554
0.08260325406758448,0.29213844679139417,0.29747339851135046,0.29352956738609975,1.2073277227707755,1.4747007253079214,1.1129085339829659
0.08385481852315395,0.2908190290804672,0.29558366092771293,0.29218186586035283,1.159069213235763,1.4130860602146287,1.0818797650358003
0.0851063829787234,0.28939521652064976,0.2939027206525507,0.2908478821466607,1.1089263302264707,1.3561736686833217,1.051921796026492
0.08635794743429287,0.2880767305523773,0.2922864997039152,0.28948725617479965,1.0547265951777005,1.2977907133095776,1.0238515217284556
0.08760951188986232,0.2867355679576958,0.2906938811092463,0.2882114293407387,1.0137839827913468,1.2442952913442757,0.9994759869313561
0.08886107634543179,0.2854578464150245,0.28906659514094357,0.28699630864634373,0.9874216408567793,1.195195638270985,0.9736247300519434
0.09011264080100126,0.28424497133917304,0.28763213503988183,0.28580878398652165,0.952487776278831,1.1489191131316576,0.9506298876548819
0.09136420525657071,0.2830547582795106,0.2862472253749317,0.28464638747452875,0.91662255509476,1.1042104251276799,0.9303099218584162
0.09261576971214018,0.2819313545340758,0.284916145621135,0.28350859679854906,0.8839087560236791,1.0620221383352648,0.9100228252139202
0.09386733416770963,0.2808311357378533,0.28362565459395944,0.28239165830811863,0.8494340869049672,1.0260909486964245,0.8901306742323779
0.0951188986232791,0.2797435636703638,0.2823751518763157,0.28128037204824125,0.8205716526444116,0.99054640326838,0.8720318377404904
0.09637046307884857,0.27872597535380694,0.281142759062763,0.2802042181631788,0.7964320946598485,0.9588912640154367,0.853894838934723
0.09762202753441802,0.2777860747355214,0.2799671146648526,0.27913390688716694,0.7724124403796016,0.9307056056616427,0.8360552649638519
0.09887359198998749,0.2768186292866075,0.27879193909311323,0.27805244646043864,0.7497594769085538,0.9024726018306156,0.8214909096414125
0.10012515644555695,0.27587061942255087,0.27764318774353647,0.2770413664528503,0.7343426560642115,0.8785332045479113,0.8064996735172464
0.10137672090112641,0.2750063117422735,0.27656901568920883,0.27604912692337213,0.7204706126285279,0.8551676587944486,0.7914568839803117
0.10262828535669587,0.2742236966313078,0.2755191591165305,0.27507315274520633,0.7034371495251787,0.8343572170513203,0.7782993611732312
0.10387984981226533,0.27339637084778384,0.27449085388248995,0.2741127193936248,0.6864411449946868,0.8181274192127964,0.7663151207894489
0.1051314142678348,0.2725498085993534,0.27348298631405044,0.2731671291860273,0.6755316366861459,0.8015181872986834,0.7529396181085832
0.10638297872340426,0.27160787754325494,0.27249223841409514,0.27223571251333883,0.6632638346912361,0.7874509002203294,0.7399677261402207
0.10763454317897372,0.2706010679182304,0.2715170240983358,0.2713178260623721,0.6511358750336299,0.7767779870536797,0.7291312858058534
0.10888610763454318,0.26979424080100056,0.27055408452776764,0.27041285222118594,0.6462742282928173,0.7662746826617278,0.7194351464039745
0.11013767209011265,0.2690302644597114,0.26960153174785617,0.2695201993797491,0.643073352976346,0.7577285513832781,0.7101765097205825
0.1113892365456821,0.26837518868606924,0.2686575181495487,0.2686393010073656,0.6422098482496972,0.7529087426349003,0.6996361941554551
0.11264080100125157,0.2677070671896937,0.26772036218990325,0.2677696150052603,0.6394339064168655,0.749574068354393,0.6892214641983394
0.11389236545682103,0.26685039849812153,0.26678851373840196,0.2669106229599105,0.6331813939204566,0.7446144906098109,0.6806427692865377
0.11514392991239049,0.26585036911758847,0.26586049938905765,0.266061829549162,0.6271316872099704,0.739999429341472,0.6727310045078165
0.11639549436795996,0.26521739324331006,0.2649349332597625,0.26522352063975335,0.6241291899554109,0.7381390516364019,0.6651889575750998
0.11764705882352941,0.2642895081010282,0.2640106614770696,0.2643947945764833,0.6241592649207541,0.7373662099036503,0.6583156427181277
0.11889862327909888,0.2636113026708863,0.26308646868957153,0.2635749627656309,0.6214975245649226,0.7376356571025918,0.6520982011617342
0.12015018773466835,0.26286613007926496,0.26216133427284044,0.2627636021757422,0.6132744636414259,0.7384199506367427,0.6459470914513815
0.1214017521902378,0.26205930296203506,0.2612344035233393,0.26196031041013423,0.6065013167269786,0.7391601433912205,0.6399685362218035
0.12265331664580727,0.26128422999545564,0.2603047955691582,0.2611647046919546,0.602003391694415,0.7414244027929853,0.634167204145405
0.12390488110137672,0.2605867044061958,0.25937193675326625,0.26037642149027507,0.5961365901131876,0.7450782281406619,0.6273629157072441
0.1251564455569462,0.25991698253463724,0.2584352547723993,0.25959511619665515,0.5900990757049772,0.7479223046356446,0.6204991762287384
0.12640801001251564,0.2589644354527082,0.25749427956304466,0.2588213770356414,0.5830326378742274,0.7507987663840405,0.6145353726399596
0.1276595744680851,0.25814106961714667,0.25654861647737454,0.25805450961611665,0.5786147567662931,0.7536605262980046,0.608822334400304
0.12891113892365458,0.2575027383651137,0.2555979319182438,0.25729363992463306,0.5788190479225953,0.7561341171525215,0.6032918847026726
0.13016270337922403,0.25694675460635524,0.2546420070943392,0.2565384800808539,0.5813702657480774,0.7597298549625507,0.5977577713777225
