U,x_an_meas,x_an_model,x_gr,x_si_raw,x_si_tilde
0.24586729699666296,0.14962151272572832,0.14887717167636433,0.05002076850999951,0.2970209645231852,0.3021617764259116
0.24678609566184648,0.14786444384762626,0.1472212739881774,0.04982318452873074,0.29324991367856323,0.29831840817734734
0.24770489432703002,0.14640651782968364,0.14557401521742738,0.049625600519056304,0.2895000537913658,0.294496637264984
0.24862369299221357,0.14450617556864426,0.14393599979039037,0.049428017034318435,0.28577286668044444,0.2906979739244983
0.24954249165739711,0.14316684839277974,0.14229843020452582,0.04921478948078946,0.28206979776132046,0.28692389129013035
0.25046129032258063,0.14173963613898344,0.14065133084252376,0.04896833605677243,0.27839225371731263,0.28317582302115074
0.2513800889877642,0.13983929387794397,0.13904451546105567,0.04877075171531989,0.27474160031914935,0.27945516107965934
0.2522988876529477,0.13809349821664474,0.1374492024044043,0.04857316823058203,0.2711191603983849,0.27576325366513776
0.25321768631813124,0.13666824152086526,0.1357830271242575,0.04823744300024942,0.267526211979049,0.2721014033102696
0.25413648498331476,0.13517241218724388,0.13420482722837848,0.04802746861954305,0.263963986571065,0.26847086514163165
0.25505528364849833,0.13330065558309717,0.1326470692040595,0.04782988513480518,0.26043366762807163,0.264872845307941
0.25597408231368185,0.1318753988873177,0.13110278040796508,0.04763230096151415,0.2569363891713971,0.26130849957764146
0.2568928809788654,0.13028397727652166,0.12957240312900298,0.04743471714386196,0.2534732345810553,0.25777893210671454
0.25781167964404894,0.12821568709168582,0.1280563579461712,0.0472371336591241,0.2500452355537899,0.25428519437674185
0.25873047830923246,0.12666446945305898,0.12655504356175584,0.04703954973466665,0.24665337122735226,0.2508282843023896
0.259649276974416,0.12565729955799065,0.12506883760358548,0.04684196566818089,0.24329856746942186,0.24740914550669238
0.26056807563959955,0.12393830654480407,0.12359809601475893,0.04664438218344302,0.2399816963288101,0.24402866676173282
0.2614868743047831,0.12228971362022252,0.12214315174132917,0.04644679850781913,0.23670357564588385,0.24068768159159423
0.26240567296996664,0.12086445692444302,0.12070431572901191,0.04624921419249981,0.23346496881847406,0.2373869680337801
0.26332447163515016,0.11943920022866354,0.11928187784652478,0.04605163070776195,0.2302665847189217,0.23412724855466904
0.2642432703003337,0.11770758363977414,0.11787610437941415,0.04585404722302409,0.22710907775734857,0.2309091901139992
0.2651620689655172,0.11650488542444308,0.1164872394637665,0.045656462857710814,0.22399304808572584,0.22773340437285006
0.26608086763070077,0.11468817202682828,0.11511550675490202,0.045458879232080876,0.22091904193686457,0.22460044803913373
0.26699966629588434,0.11373800089630859,0.11376110678608467,0.04526129574734301,0.21788755209205,0.2215108233441972
0.26791846496106786,0.11231291674976586,0.112424218436033,0.0450637116308633,0.214899018470699,0.21846497864378753
0.2688372636262514,0.11045473401891243,0.11110500030837744,0.044866127756399796,0.21195382883513658,0.21546330913634393
0.2697560622914349,0.1089453308119979,0.10980358963953468,0.04466854427166194,0.20905231960335569,0.21250615769134382
0.27067486095661847,0.10752007411621829,0.1085201027842541,0.04447096078692407,0.20619477676244674,0.20959381578024913
0.271593659621802,0.10640178251266538,0.10725463600232295,0.044273377002222454,0.20338143687526017,0.2067265245024737
0.27251245828698556,0.10518663327086819,0.10600726595707474,0.04407579279598085,0.20061248817279015,0.20390447569871556
0.2734312569521691,0.1038282739141872,0.10477805084433599,0.043878209311243,0.19788807172474504,0.2011278131439755
0.2743500556173526,0.1024369403983581,0.10356702899026274,0.04368062577537495,0.19520828268078183,0.19839663381259443
