sto,p
0.9275029939876728,0.0721563129273503
0.9275516775257926,0.0721402263860913
0.9276003610639129,0.0721241398448322
0.9276490446020327,0.0721080533035732
0.9276977281401526,0.0720919667623142
0.9277464116782725,0.0720758802210552
0.9277950952163927,0.0720597936797961
0.9278437787545126,0.0720437071385371
0.9278924622926324,0.0720276205972781
0.9279411458307524,0.0720115340560191
0.9279898293688725,0.07199544751476
0.9280385129069925,0.071979360973501
0.9280871964451124,0.071963274432242
0.9281358799832322,0.071947187890983
0.9281845635213525,0.0719311013497239
0.9282332470594723,0.0719150148084649
0.9282819305975922,0.0718989282672059
0.9283306141357122,0.0718828417259469
0.9283792976738323,0.0718667551846878
0.9284279812119522,0.0718506686434288
0.9284766647500721,0.0718345821021698
0.928525348288192,0.0718184955609108
0.9285740318263123,0.0718024090196517
0.9286227153644321,0.0717863224783927
0.928671398902552,0.0717702359371337
0.9287200824406718,0.0717541493958747
0.9287687659787921,0.0717380628546156
0.9288174495169119,0.0717219763133566
0.9288661330550319,0.0717058897720976
0.9289148165931518,0.0716898032308386
0.9289635001312719,0.0716737166895795
0.9290121836693919,0.0716576301483205
0.9290608672075117,0.0716415436070615
0.9291095507456316,0.0716254570658025
0.9291582342837518,0.0716093705245434
0.9292069178218717,0.0715932839832844
0.9292556013599916,0.0715771974420254
0.9293042848981115,0.0715611109007664
0.9293529684362317,0.0715450243595073
0.9294016519743515,0.0715289378182483
0.9294503355124715,0.0715128512769893
0.9294990190505914,0.0714967647357303
0.9295477025887116,0.0714806781944712
0.9295963861268315,0.0714645916532122
0.9296450696649513,0.0714485051119532
0.9296937532030712,0.0714324185706942
0.9297424367411914,0.0714163320294351
0.9297911202793113,0.0714002454881761
0.9298398038174313,0.0713841589469171
0.9298884873555512,0.0713680724056581
0.9299371708936713,0.071351985864399
0.9299858544317913,0.07133589932314
0.9300345379699111,0.071319812781881
0.930083221508031,0.071303726240622
0.9301911559587804,0.0712674137535785
0.9303165493262563,0.0712250037820957
0.9304419426937323,0.0711825938106129
0.9305673360612084,0.07114018383913
0.9306927294286843,0.0710977738676472
0.9308181227961602,0.0710553638961644
0.930943516163636,0.0710129539246816
0.931068909531112,0.0709705439531988
0.9311943028985882,0.0709281339817159
0.931319696266064,0.0708857240102331
0.9314450896335399,0.0708433140387503
0.9315704830010159,0.0708009040672675
0.9316958763684917,0.0707584940957847
0.9318212697359679,0.0707160841243018
0.9319466631034438,0.070673674152819
0.9320720564709197,0.0706312641813362
0.9321974498383956,0.0705888542098534
0.9323228432058714,0.0705464442383706
0.9324482365733476,0.0705040342668877
0.9325736299408235,0.0704616242954049
0.9326990233082993,0.0704192143239221
0.9328244166757753,0.0703768043524393
0.9329468681815818,0.0703343943809565
0.9330744589277028,0.0702902031665362
0.9332241174398062,0.070238368753781
0.9333737759519097,0.0701865343410257
0.9335234344640134,0.0701346999282704
0.9336730929761168,0.0700828655155152
0.9338227514882204,0.0700310311027599
0.933972410000324,0.0699791966900046
0.9341220685124276,0.0699273622772493
0.934271727024531,0.0698755278644941
0.9344213855366346,0.0698236934517388
0.9345710440487383,0.0697718590389835
0.9347207025608418,0.0697200246262282
0.9348703610729452,0.069668190213473
0.9350200195850488,0.0696163558007177
0.9351696780971525,0.0695645213879624
0.9353193366092558,0.0695126869752072
0.9354689951213595,0.0694608525624519
0.9356152694696344,0.0694090181496966
0.9357613433148834,0.0693571837369413
0.9359083530788854,0.0693050172127196
0.9361189904792638,0.0692302723743517
0.936338101224495,0.0691525207632534
0.9365572119697262,0.0690747691521551
0.9367763227149574,0.0689970175410568
0.9369954334601883,0.0689192659299586
0.9372145442054195,0.0688415143188603
0.9374336549506508,0.068763762707762
0.937652765695882,0.0686860110966637
0.9378718764411129,0.0686082594855655
0.9380903925419856,0.0685305078744672
0.9383041562376436,0.0684527562633689
0.9385179199333017,0.0683750046522706
0.9387388564518852,0.0682946440923662
0.9389897105396474,0.0682034017071049
0.9392462269982939,0.0681100997651096
0.9395027434569403,0.0680167978231143
0.939759259915587,0.0679234958811189
0.9400157763742334,0.0678301939391236
0.9402722928328798,0.0677368919971283
0.9405288092915265,0.0676435900551329
0.9407805399448735,0.0675502881131376
0.9410306836518881,0.0674569861711423
0.941280827358903,0.0673636842291469
0.9415309710580535,0.0672703822900848
0.941781114742283,0.0671770803565882
0.9420312584260333,0.0670837784232703
0.9422814021097836,0.0669904764899524
0.9425315457935343,0.0668971745566344
0.9427816894772846,0.0668038726233165
0.9430318331610349,0.0667105706899986
0.9432762658089107,0.0666172687566806
0.9435200877464701,0.0665239668233627
0.9437639096840296,0.0664306648900448
0.9440077316215891,0.0663373629567268
0.9442880993332515,0.0662300762630033
0.9445928768260642,0.066113448819239
0.944897654318877,0.0659968213754747
0.9452024318116897,0.0658801939317104
0.9455059208217557,0.0657635664879461
0.9458028684161872,0.0656469390441818
0.9460998160106187,0.0655303116004175
0.9463967636050502,0.0654136841566532
0.9467086257176224,0.0652911989717981
0.947092139156554,0.0651405724206133
0.9474880691290342,0.0649850692225206
0.9478817136907726,0.064829566024428
0.9482673107740445,0.0646740628263353
0.9486529078573163,0.0645185596282426
0.949038504940588,0.06436305643015
0.9494241020949262,0.0642075532033977
0.9498096992977374,0.0640520499570973
0.9501921026649942,0.0638965467107968
0.9505674837597624,0.0637410434644964
0.950942864854531,0.0635855402181959
0.9513182459492991,0.0634300369718955
0.9516936270321226,0.0632745337305433
0.9520690080711207,0.0631190305073459
0.9524403118554512,0.0629635272851494
0.952805602616992,0.0628080240629528
0.9531708933785328,0.0626525208407562
0.9535361841400734,0.0624970176185597
0.9539014749035764,0.0623415143955278
0.9542667657046605,0.0621860111564977
0.954627122981955,0.0620305079101972
0.9549824576497151,0.0618750046638968
0.9553377923174755,0.0617195014175963
0.9556931269852357,0.0615639981712959
0.9560484616529961,0.0614084949249954
0.9566167500065564,0.0611589750579447
0.9576533104533596,0.0606924653913551
0.9585755872971475,0.0602773896818528
0.9591109565207163,0.0600297230290878
0.9596147378391641,0.059796468195793
0.9601185191576117,0.0595632133624982
0.9606210032195144,0.0593299585262833
0.9611105177358652,0.0590967036486404
0.9616000322729623,0.0588634487611118
0.9620895468100595,0.0586301938735832
0.9625769307609938,0.0583969389860546
0.9630524185543085,0.0581636841302206
0.9635279063016772,0.0579304292969258
0.9640033940490459,0.057697174463631
0.9644759487291292,0.0574639196303361
0.96507490051913,0.0571613295940827
0.9659983175731621,0.056694819927493
0.9667976028446678,0.0562818548407758
0.967279794680179,0.0560309002971568
0.9677279777438776,0.055797645463862
0.9681698145759544,0.0555643906305671
0.9686354305323207,0.0553146711869668
0.9694165104212285,0.0548957619279551
0.9702680642064343,0.0544292522613654
0.9711118928496011,0.0539627424379452
0.9719370414292751,0.0534962325544204
0.9727553996915471,0.0530297227965792
0.9735547143556365,0.0525632131299895
0.9743481430499197,0.0520967034633999
0.9751222015790273,0.0516301937968102
0.9758912461966478,0.0511636841302206
0.9766406297336971,0.0506971744636309
0.9773858387153781,0.0502306647970413
0.9781111306946678,0.0497641551304516
0.97891509050078,0.0492446333729593
0.9807220107233295,0.0480296471203611
0.9816313303672095,0.0474029312081411
0.9823405126300767,0.0468981162772101
0.9829933338499881,0.0464316063936854
0.9845958919897372,0.0452423469200784
0.9854734341283653,0.0445727826711597
0.9861615897734453,0.0440320773327172
0.9867483861347272,0.0435655676661275
0.9875723444068855,0.0428962031266565
0.9886840678702998,0.0419650972866491
0.9897606407223983,0.0410320781381633
0.9908007706338043,0.0400990583711137
0.9918055036349057,0.0391660387034846
0.9927758701382136,0.0382330193331792
0.9937128839336252,0.0373
