U,x_si_comp_1,x_si_comp_2,x_si_comp_3,x_si_comp_4,x_si_total_raw
0.21554694104560623,0.0032772205603659294,0.33130533718494787,0.023426861529450442,0.06478944138100716,0.42279886065577144
0.21646573971078975,0.0031518701689925996,0.3278777094736791,0.023426235488294624,0.0647656799972115,0.41922149512817786
0.2173845383759733,0.003031278510146889,0.3244172798014898,0.023425586729861884,0.06474171209423266,0.41561585713573124
0.21830333704115684,0.0029152676137062087,0.320925210885975,0.02342491443113458,0.06471753603857919,0.4119829289693949
0.21922213570634036,0.0028036659634408066,0.31740271655694496,0.02342421773937641,0.06469315018677974,0.4083237504465419
0.2201409343715239,0.0026963082782190916,0.31385106048709643,0.0234234957710666,0.06466855288537751,0.4046394174217597
0.22105973303670745,0.0025930352994600232,0.3102715547582502,0.02342274761079633,0.06464374247092598,0.4009310801394325
0.221978531701891,0.002493693584748289,0.30666555826474146,0.023421972310126254,0.06461871726998597,0.39719994142960197
0.22289733036707451,0.0023981353075205,0.30303447495643765,0.023421168886403613,0.06459347559912404,0.3934472547494858
0.22381612903225806,0.0023062180627239784,0.2993797519247547,0.023420336321537723,0.06456801576491207,0.38967432207392844
0.2247349276974416,0.00221780467834394,0.2957028773359454,0.023419473560732342,0.06454233606392852,0.38588249163895016
0.22565372636262512,0.002132763032690046,0.29200537821682615,0.02341857951117343,0.06451643478276069,0.38207315554345034
0.22657252502780867,0.0020509658773292844,0.28828881809899004,0.023417653040670863,0.06449031019800877,0.37824774721499893
0.22749132369299221,0.0019722906655487834,0.2845547945284213,0.02341669297625247,0.06446396057629114,0.3744077387465137
0.22841012235817573,0.001896619386229367,0.28080493644825116,0.023415698102708868,0.06443738417425122,0.3705546381114406
0.22932892102335928,0.0018238384030087216,0.27704090146320004,0.023414667161087286,0.06441057923856588,0.3666899862658619
0.23024771968854282,0.0017538382986114133,0.27326437299500184,0.02341359884713295,0.06438354400595528,0.3628153541467015
0.23116651835372637,0.0016865137242218623,0.269477057338809,0.02341249180967594,0.06435627670319446,0.3589323395759012
0.2320853170189099,0.0016217632537759105,0.2656806806312235,0.023411344648961996,0.06432877554712638,0.3550425640810878
0.23300411568409343,0.0015594892430462312,0.2618769857411799,0.02341015591492519,0.06430103874467674,0.35114766964382804
0.23392291434927698,0.0014995976933971308,0.258067729095421,0.02340892410540073,0.06427306449287039,0.34724931538708925
0.2348417130144605,0.0014419981200845873,0.2542546774507388,0.023407647664275832,0.06424485097884945,0.3433491742139487
0.23576051167964404,0.0013866034249782225,0.25043960462551706,0.02340632497957658,0.0642163963798932,0.339448929409965
0.2366793103448276,0.0013333297735828938,0.2466242882033808,0.023404954381488794,0.06418769886343981,0.3355502712218923
0.2375981090100111,0.001282096476238782,0.24281050622195238,0.02340353414031075,0.0641587565871097,0.3316548934256116
0.23851690767519465,0.0012328258733802953,0.23900003385980853,0.023402062464335432,0.06412956769873097,0.32776448989625523
0.2394357063403782,0.001185443224735731,0.23519464013475266,0.023400537497660228,0.06410013033636647,0.3238807511935151
0.24035450500556174,0.0011398766023513673,0.2313960846264319,0.023398957317921555,0.06407044262834292,0.3200053611750478
0.24127330367074526,0.0010960567873255762,0.2276061142361694,0.023397319933952197,0.06404050269328207,0.3161399936507292
0.2421921023359288,0.0010539171701404882,0.22382645999662812,0.023395623283358834,0.06401030864013356,0.312286309090261
0.24311090100111235,0.0010133936544809328,0.2200588339435886,0.023393865230017144,0.06397985856821002,0.3084459513962967
0.24402969966629587,0.0009744245644324551,0.2163049260617057,0.02339204356148216,0.06394915056722421,0.3046205447548445
0.24494849833147941,0.0009369505549525175,0.21256640131561824,0.023390155986310984,0.06391818271732809,0.3008116905742098
0.24586729699666296,0.0009009145255112771,0.20884489677722443,0.023388200131295275,0.06388695308915424,0.2970209645231852
0.24678609566184648,0.0008662615368006415,0.2051420188593027,0.023386173538600768,0.06385545974385914,0.29324991367856323
0.24770489432703002,0.0008329387304126934,0.2014593406649731,0.02338407366281094,0.06382370073316904,0.2895000537913658
0.24862369299221357,0.0008008952513909768,0.19779839946175387,0.02338189786787194,0.06379167409942764,0.28577286668044444
0.24954249165739711,0.0007700821735604904,0.19416069428817773,0.023379643423935833,0.06375937787564641,0.28206979776132046
