x_gr,p_gr,dUdx_gr,x_nmc,p_nmc,dUdx_nmc,p_gr_1mV,x_gr_1mV,dxdU_gr_1mV,p_nmc_1mV,x_nmc_1mV,dxdU_nmc_1mV
0.0010712090234642237,0.9094609304651267,-43.16063829230552,0.102102102102102,4.156711503476891,-1.2858627745922604,0.13930000000000003,0.19690273044672732,-1.496757725429049,3.5217271313886243,0.9973037105881492,-0.030883506970099006
0.0010823671252544707,0.9089793396697291,-43.1606382923128,0.103103103103103,4.155439742598001,-1.2702516896574707,0.14030000000000004,0.19538881559156304,-1.5072218293393576,3.522727131388624,0.997272827081179,-0.03088350697015585
0.0010935252270447204,0.9084977488743314,-43.160638292298245,0.104104104104104,4.15416845705115,-1.257313771378449,0.14130000000000004,0.1938882867880486,-1.5055216495446473,3.523727131388624,0.9972419435742089,-0.03088350697015585
0.0011046833288349675,0.9080161580789338,-43.16063829230552,0.105105105105105,4.152922597910557,-1.2698961856849564,0.14230000000000004,0.19237777229247374,-1.5281436649118376,3.524727131388624,0.9972110600672388,-0.030883506970099006
0.0011158414306252148,0.9075345672835361,-43.16063829232735,0.106106106106106,4.151626122345075,-1.2811749658058034,0.14330000000000004,0.1908319994582249,-1.546976228447349,3.525727131388624,0.9971801765602687,-0.03088350697015585
0.0011269995324154618,0.9070529764881383,-43.16063829232007,0.107107107107107,4.150357683064098,-1.262189744643365,0.14430000000000004,0.18928381983557904,-1.5184309255247967,3.5267271313886237,0.9971492930532985,-0.03088350697015585
0.0011381576342057115,0.9065713856927408,-43.1606382923128,0.108108108108108,4.149099215949393,-1.2336280886415807,0.14530000000000004,0.1877951376071753,-1.4688998212899946,3.5277271313886236,0.9971184095463284,-0.030883506970099006
0.0011493157359959588,0.906089794897343,-43.1606382923128,0.109109109109109,4.147887957160911,-1.2311390467848469,0.14630000000000004,0.18634602019299903,-1.4277696707709282,3.5287271313886235,0.9970875260393582,-0.030883506970099006
0.0011604738377862058,0.9056082041019455,-43.16063829232007,0.11011011011011,4.146634473112988,-1.2473480370426842,0.14730000000000004,0.18493959826563344,-1.3849006316521724,3.5297271313886234,0.9970566425323881,-0.03088350697015585
0.0011716319395764555,0.9051266133065478,-43.16063829229097,0.111111111111111,4.145390763893558,-1.2540435335040456,0.14830000000000004,0.1835762189296947,-1.3449300723657558,3.5307271313886233,0.997025759025418,-0.03108205285434451
0.0011827900413667026,0.9046450225111504,-43.16063829230552,0.112112112112112,4.144123875448316,-1.2564620716761965,0.14930000000000004,0.18224973812090195,-1.3100474931803063,3.531727131388623,0.9969944784266795,-0.03397239233055416
0.0011939481431569496,0.9041634317157525,-43.16063829232007,0.113113113113113,4.142875324310623,-1.2307536869288924,0.15030000000000004,0.18095612394333407,-1.2782611017275087,3.532727131388623,0.9969578142407569,-0.03666418592257514
0.0012051062449471967,0.9036818409203549,-43.1606382923128,0.114114114114114,4.141659904103112,-1.2246355314186985,0.15130000000000005,0.1796932159174469,-1.2515072265273801,3.533727131388623,0.9969211500548344,-0.0366641859225183
0.0012162643467374464,0.9032002501249574,-43.16063829229097,0.115115115115115,4.140423601525,-1.2546163010069904,0.15230000000000005,0.17845310949027932,-1.2316864675977541,3.534727131388623,0.9968844858689119,-0.0366641859225183
0.0012274224485276934,0.9027186593295596,-43.16063829230552,0.116116116116116,4.139148159756751,-1.2627208544868154,0.15330000000000005,0.17722984298225142,-1.2157078178511966,3.5357271313886227,0.9968478216829894,-0.0366641859225183
0.0012385805503179407,0.9022370685341621,-43.16063829232007,0.117117117117117,4.137895631846348,-1.2497331197828316,0.15430000000000005,0.17602169385457692,-1.2043949519575534,3.5367271313886226,0.9968111574970668,-0.0366641859225183
0.0012497386521081878,0.9017554777387643,-43.1606382923128,0.118118118118118,4.136646191548977,-1.2327733109100336,0.15530000000000005,0.1748210530783363,-1.197150139210592,3.5377271313886225,0.9967744933111443,-0.0366641859225183
0.0012608967538984377,0.9012738869433667,-43.16063829230552,0.119119119119119,4.135427617209891,-1.229176447079226,0.15630000000000005,0.17362739357615573,-1.1909176107931643,3.5387271313886224,0.9967378291252218,-0.0366641859225183
0.0012720548556886847,0.9007922961479691,-43.1606382923128,0.12012012012012,4.134185377841111,-1.230526386744259,0.15730000000000005,0.17243921785674995,-1.1902298310280628,3.5397271313886223,0.9967011649392993,-0.0366641859225183
0.0012832129574789318,0.9003107053525714,-43.16063829232735,0.121121121121121,4.132964100920113,-1.2386828445710307,0.15830000000000005,0.1712469339140996,-1.194999628771555,3.540727131388622,0.9966645007533768,-0.0366641859225183
0.0012943710592691815,0.8998291145571736,-43.160638292298245,0.122122122122122,4.131705532306434,-1.2398628656919755,0.15930000000000005,0.17004921859920685,-1.2010050145360225,3.541727131388622,0.9966278365674542,-0.03666418592257514
0.0013055291610594285,0.8993475237617761,-43.160638292298245,0.123123123123123,4.130481892980789,-1.2006719102400893,0.16030000000000005,0.16884492388502756,-1.2105691671884387,3.542727131388622,0.9965911723815316,-0.03666418592257514
0.0013166872628496756,0.8988659329663785,-43.16063829230552,0.124124124124124,4.129301784738385,-1.2016310424783114,0.16130000000000005,0.16762808026482998,-1.22433151720125,3.543727131388622,0.9965545081956091,-0.0366641859225183
0.0013278453646399227,0.8983843421709811,-43.16063829230552,0.125125125125125,4.128076225228081,-1.232158436644113,0.16230000000000006,0.16639626085062506,-1.2382594825038353,3.5447271313886217,0.9965178440096866,-0.0366641859225183
